user_id,order_time,category,quantity,amount
U0165,2024-08-09 18:38:00,数码电子,1,4071.45
U0157,2024-09-05 08:42:00,数码电子,6,18964.14
U0187,2024-03-02 08:35:00,数码电子,5,11250.9
U0139,2024-03-10 08:53:00,图书文具,6,1456.44
U0293,2024-06-23 18:49:00,家居日用,10,2633.6
U0292,2024-10-14 09:06:00,数码电子,10,43812.9
U0060,2024-09-13 08:46:00,食品饮料,6,89.04
U0059,2024-12-22 22:40:00,图书文具,9,1491.66
U0056,2024-03-05 19:04:00,图书文具,9,215.55
U0257,2024-06-08 17:41:00,服装鞋帽,1,990.19
U0002,2024-11-24 15:16:00,家居日用,4,1220.4
U0049,2024-11-27 19:19:00,数码电子,3,10751.43
U0050,2024-06-26 12:45:00,数码电子,1,1551.24
U0247,2024-05-27 13:23:00,美妆个护,6,2231.76
U0226,2024-03-05 15:23:00,食品饮料,6,302.1
U0089,2024-03-01 22:29:00,服装鞋帽,6,2072.46
U0186,2024-01-31 18:11:00,图书文具,9,545.13
U0227,2024-06-29 20:45:00,美妆个护,10,4744.8
U0260,2024-11-03 14:24:00,服装鞋帽,4,2450.12
U0119,2024-01-17 20:10:00,图书文具,3,417.63
U0117,2024-02-12 10:26:00,美妆个护,1,27.84
U0228,2024-05-26 17:16:00,美妆个护,10,1343.2
U0058,2024-03-03 15:27:00,食品饮料,4,324.28
U0168,2024-06-14 12:08:00,美妆个护,2,642.22
U0072,2024-05-05 17:12:00,食品饮料,1,20.35
U0195,2024-06-06 11:12:00,服装鞋帽,7,1128.12
U0054,2024-04-13 13:17:00,美妆个护,7,2493.82
U0242,2024-07-21 22:32:00,图书文具,1,107.84
U0287,2024-06-24 21:45:00,图书文具,5,115.85
U0275,2024-12-02 18:25:00,图书文具,1,93.91
U0095,2024-09-24 14:53:00,图书文具,5,888.0
U0059,2024-06-12 10:57:00,食品饮料,1,22.46
U0045,2024-09-13 12:18:00,美妆个护,4,1340.72
U0067,2024-04-22 19:31:00,数码电子,8,17976.72
U0068,2024-01-28 12:51:00,服装鞋帽,5,2852.65
U0273,2024-04-17 10:09:00,数码电子,8,28238.48
U0129,2024-10-17 12:57:00,服装鞋帽,1,1348.22
U0293,2024-10-11 16:32:00,家居日用,10,6225.1
U0241,2024-09-26 09:26:00,食品饮料,6,933.36
U0233,2024-05-30 11:20:00,美妆个护,5,2688.55
U0122,2024-08-14 13:23:00,服装鞋帽,9,1513.53
U0247,2024-11-11 10:00:00,家居日用,6,1278.66
U0278,2024-11-29 08:56:00,服装鞋帽,1,593.8
U0055,2024-11-02 13:38:00,食品饮料,1,164.49
U0198,2024-06-07 22:24:00,图书文具,1,151.66
U0138,2024-03-14 16:30:00,美妆个护,3,225.45
U0052,2024-03-27 20:31:00,美妆个护,1,529.07
U0248,2024-03-09 15:02:00,美妆个护,7,584.01
U0189,2024-05-30 21:59:00,数码电子,8,24302.0
U0097,2024-04-22 19:07:00,家居日用,4,2671.96
U0121,2024-07-15 13:33:00,数码电子,10,34232.3
U0039,2024-02-23 17:32:00,食品饮料,8,1345.6
U0173,2024-09-04 22:25:00,数码电子,4,11075.52
U0234,2024-11-24 10:59:00,服装鞋帽,10,7735.4
U0179,2024-01-16 15:49:00,图书文具,3,655.2
U0242,2024-05-20 09:06:00,美妆个护,3,1514.52
U0203,2024-03-25 14:19:00,数码电子,5,9993.65
U0258,2024-10-01 21:19:00,数码电子,9,7882.29
U0017,2024-03-29 13:03:00,图书文具,4,850.64
U0154,2024-08-15 15:16:00,美妆个护,9,1164.69
U0173,2024-01-04 13:25:00,图书文具,3,573.3
U0071,2024-10-15 22:54:00,美妆个护,8,4021.6
U0057,2024-06-14 19:21:00,数码电子,3,14278.23
U0184,2024-09-26 08:09:00,图书文具,4,705.36
U0125,2024-12-01 18:51:00,食品饮料,3,245.7
U0265,2024-01-09 16:26:00,食品饮料,9,717.03
U0208,2024-05-04 18:32:00,食品饮料,6,1134.48
U0005,2024-03-20 09:48:00,数码电子,1,4951.6
U0136,2024-01-25 17:04:00,服装鞋帽,2,2372.38
U0095,2024-02-02 22:17:00,美妆个护,9,4604.67
U0038,2024-05-14 21:42:00,美妆个护,9,4567.95
U0150,2024-11-03 20:15:00,家居日用,1,741.76
U0269,2024-11-23 15:04:00,家居日用,9,5276.88
U0033,2024-08-01 09:55:00,家居日用,9,3221.46
U0029,2024-02-08 18:35:00,美妆个护,1,325.85
U0046,2024-03-07 12:13:00,服装鞋帽,7,9697.87
U0242,2024-08-24 20:22:00,服装鞋帽,6,8064.84
U0272,2024-02-10 09:54:00,美妆个护,6,2518.2
U0215,2024-04-09 08:08:00,家居日用,2,1250.82
U0178,2024-09-01 18:21:00,服装鞋帽,8,9088.32
U0268,2024-09-16 12:12:00,美妆个护,9,3532.68
U0007,2024-08-03 22:04:00,美妆个护,1,203.63
U0262,2024-03-29 10:15:00,美妆个护,2,1009.5
U0293,2024-07-25 20:12:00,美妆个护,8,2609.04
U0154,2024-01-10 22:32:00,美妆个护,5,313.35
U0131,2024-03-07 14:35:00,服装鞋帽,8,8937.92
U0030,2024-12-24 09:10:00,服装鞋帽,1,942.6
U0296,2024-11-25 19:56:00,服装鞋帽,3,2705.07
U0143,2024-08-22 10:44:00,数码电子,4,5440.08
U0077,2024-06-09 12:36:00,图书文具,7,768.67
U0175,2024-02-23 11:29:00,服装鞋帽,9,712.26
U0206,2024-11-11 21:53:00,数码电子,5,3828.35
U0070,2024-08-05 09:44:00,美妆个护,3,1024.05
U0019,2024-09-13 15:31:00,图书文具,2,92.44
U0048,2024-07-01 18:16:00,服装鞋帽,8,2352.64
U0137,2024-12-11 09:15:00,图书文具,5,1374.05
U0059,2024-01-28 15:13:00,家居日用,5,577.2
U0223,2024-04-29 10:31:00,数码电子,9,20263.86
U0189,2024-03-06 17:00:00,家居日用,9,3259.53
U0164,2024-08-20 22:27:00,图书文具,1,171.68
U0174,2024-12-10 20:17:00,图书文具,2,125.9
U0015,2024-06-24 15:12:00,服装鞋帽,9,13269.51
U0288,2024-02-24 10:56:00,美妆个护,7,2185.82
U0029,2024-01-22 08:28:00,美妆个护,10,1532.9
U0202,2024-04-10 14:45:00,服装鞋帽,10,6995.9
U0228,2024-10-07 19:59:00,图书文具,7,741.09
U0086,2024-09-09 12:00:00,服装鞋帽,3,1252.5
U0033,2024-09-16 17:02:00,服装鞋帽,4,1316.08
U0284,2024-03-10 13:54:00,食品饮料,7,394.66
U0144,2024-01-24 12:40:00,数码电子,5,2898.05
U0286,2024-01-18 19:26:00,服装鞋帽,10,3579.4
U0225,2024-08-04 15:30:00,美妆个护,2,1131.02
U0235,2024-04-16 22:31:00,数码电子,1,2727.88
U0071,2024-12-27 13:52:00,服装鞋帽,3,902.4
U0300,2024-04-30 11:24:00,家居日用,2,1305.52
U0166,2024-07-09 22:00:00,服装鞋帽,5,6808.0
U0206,2024-04-14 21:34:00,数码电子,3,2106.39
U0111,2024-07-23 10:53:00,数码电子,7,31978.1
U0169,2024-10-24 16:06:00,家居日用,8,3317.76
U0165,2024-07-12 17:47:00,美妆个护,8,792.8
U0107,2024-08-10 17:55:00,家居日用,9,2339.46
U0288,2024-12-29 17:49:00,数码电子,4,7285.24
U0135,2024-04-23 15:42:00,食品饮料,8,1431.6
U0194,2024-04-19 20:49:00,家居日用,6,3127.86
U0244,2024-06-14 17:10:00,数码电子,1,2587.29
U0031,2024-07-23 13:34:00,服装鞋帽,2,990.82
U0241,2024-09-03 10:51:00,美妆个护,6,1800.9
U0021,2024-11-03 10:41:00,食品饮料,3,472.29
U0127,2024-07-11 10:28:00,食品饮料,7,573.86
U0235,2024-07-02 13:10:00,服装鞋帽,1,1029.2
U0049,2024-04-05 16:28:00,数码电子,7,16733.43
U0244,2024-12-23 08:06:00,家居日用,6,437.22
U0051,2024-03-21 11:02:00,食品饮料,2,346.76
U0111,2024-06-16 08:19:00,图书文具,4,927.72
U0109,2024-03-19 13:32:00,服装鞋帽,6,8019.6
U0280,2024-05-30 17:53:00,食品饮料,9,332.64
U0236,2024-06-21 21:43:00,图书文具,10,2799.1
U0157,2024-09-14 11:18:00,数码电子,8,31475.04
U0255,2024-07-26 09:30:00,家居日用,7,901.25
U0250,2024-07-08 14:35:00,美妆个护,8,758.48
U0128,2024-04-02 19:04:00,美妆个护,10,5627.7
U0293,2024-08-09 10:52:00,图书文具,3,816.69
U0299,2024-09-19 20:48:00,食品饮料,9,1374.39
U0077,2024-05-06 12:28:00,服装鞋帽,8,3882.4
U0269,2024-07-09 20:34:00,美妆个护,6,2415.96
U0095,2024-02-10 21:21:00,美妆个护,2,689.44
U0194,2024-12-01 10:03:00,食品饮料,2,50.74
U0158,2024-12-27 18:28:00,食品饮料,10,248.8
U0279,2024-10-30 11:44:00,数码电子,8,27090.72
U0130,2024-03-18 11:48:00,美妆个护,4,593.28
U0128,2024-07-18 09:05:00,图书文具,10,2182.7
U0234,2024-07-20 14:02:00,家居日用,10,3343.0
U0162,2024-12-22 11:07:00,图书文具,2,233.14
U0249,2024-08-08 16:20:00,图书文具,3,255.18
U0010,2024-01-12 14:16:00,食品饮料,10,129.9
U0271,2024-02-02 21:36:00,服装鞋帽,1,1309.19
U0249,2024-03-23 16:56:00,家居日用,1,293.11
U0136,2024-07-14 12:24:00,图书文具,7,1339.59
U0180,2024-01-04 21:46:00,服装鞋帽,5,7247.55
U0105,2024-03-06 18:06:00,食品饮料,1,45.82
U0075,2024-10-16 08:25:00,数码电子,7,10138.59
U0186,2024-12-19 19:14:00,数码电子,10,24559.8
U0215,2024-01-17 19:08:00,数码电子,4,17880.68
U0292,2024-02-17 10:32:00,图书文具,10,727.6
U0246,2024-03-17 11:28:00,图书文具,10,1620.3
U0259,2024-11-03 17:59:00,图书文具,1,78.03
U0250,2024-11-27 21:24:00,服装鞋帽,4,5474.6
U0115,2024-11-08 17:35:00,数码电子,10,38635.4
U0014,2024-01-16 13:42:00,数码电子,1,2439.51
U0019,2024-03-06 14:08:00,家居日用,3,436.95
U0112,2024-09-30 14:52:00,美妆个护,7,2799.09
U0281,2024-05-02 17:56:00,美妆个护,4,621.96
U0204,2024-09-14 13:04:00,图书文具,5,1191.15
U0133,2024-11-19 20:08:00,美妆个护,6,1526.46
U0208,2024-05-04 17:50:00,数码电子,6,16668.9
U0191,2024-07-05 22:46:00,食品饮料,3,408.24
U0132,2024-12-25 18:47:00,服装鞋帽,4,3057.36
U0034,2024-03-10 18:45:00,服装鞋帽,5,3678.65
U0095,2024-10-23 08:46:00,图书文具,7,75.25
U0068,2024-01-28 09:25:00,服装鞋帽,7,6994.68
U0134,2024-05-08 15:32:00,服装鞋帽,5,564.55
U0175,2024-07-01 16:42:00,服装鞋帽,5,2652.25
U0268,2024-04-29 14:16:00,美妆个护,10,2115.8
U0287,2024-11-11 13:16:00,数码电子,5,3226.2
U0218,2024-08-28 13:15:00,美妆个护,8,2790.96
U0035,2024-10-15 09:36:00,美妆个护,10,4051.6
U0001,2024-11-14 16:33:00,数码电子,4,19623.52
U0080,2024-06-13 20:59:00,家居日用,1,299.93
U0282,2024-04-21 10:57:00,家居日用,5,2946.95
U0058,2024-02-03 14:44:00,服装鞋帽,1,277.34
U0025,2024-08-21 18:58:00,图书文具,6,37.98
U0149,2024-03-11 16:28:00,图书文具,5,1061.55
U0069,2024-03-26 09:34:00,食品饮料,2,274.16
U0280,2024-11-17 20:53:00,美妆个护,3,436.08
U0291,2024-06-28 14:59:00,家居日用,2,342.7
U0154,2024-10-30 15:16:00,食品饮料,8,1277.92
U0056,2024-05-05 22:58:00,数码电子,3,357.15
U0167,2024-12-22 16:06:00,家居日用,6,3925.44
U0203,2024-01-29 17:28:00,食品饮料,4,598.92
U0211,2024-07-02 22:16:00,食品饮料,1,39.96
U0265,2024-05-14 10:38:00,图书文具,2,480.14
U0125,2024-07-22 20:57:00,数码电子,5,24243.6
U0050,2024-06-12 19:23:00,美妆个护,5,2336.85
U0140,2024-12-20 20:39:00,图书文具,2,132.58
U0106,2024-05-16 21:21:00,美妆个护,1,136.66
U0294,2024-08-30 10:15:00,服装鞋帽,3,2808.6
U0082,2024-06-02 20:57:00,数码电子,3,6026.82
U0089,2024-02-27 19:26:00,家居日用,7,1091.09
U0280,2024-03-12 16:45:00,美妆个护,5,2493.4
U0152,2024-12-21 15:38:00,图书文具,6,788.76
U0245,2024-12-30 17:49:00,美妆个护,4,2263.04
U0017,2024-12-06 16:25:00,服装鞋帽,7,337.89
U0031,2024-02-16 13:43:00,数码电子,5,20793.3
U0171,2024-04-25 16:09:00,食品饮料,6,437.22
U0041,2024-06-29 20:05:00,服装鞋帽,9,13496.13
U0024,2024-03-20 13:36:00,美妆个护,4,1851.56
U0166,2024-12-13 08:13:00,图书文具,3,153.36
U0286,2024-07-03 22:17:00,服装鞋帽,2,1201.12
U0042,2024-05-18 18:23:00,服装鞋帽,7,4567.22
U0018,2024-03-17 20:23:00,服装鞋帽,7,8982.61
U0222,2024-04-01 13:43:00,家居日用,9,3434.31
U0238,2024-05-14 20:05:00,服装鞋帽,3,3246.06
U0265,2024-04-21 18:35:00,图书文具,8,1101.76
U0191,2024-11-20 12:53:00,数码电子,7,20562.5
U0014,2024-08-18 20:51:00,图书文具,7,910.42
U0018,2024-02-07 18:00:00,家居日用,3,2393.19
U0035,2024-08-02 18:59:00,数码电子,4,17776.96
U0008,2024-09-12 18:15:00,食品饮料,3,236.28
U0142,2024-09-08 17:46:00,图书文具,10,962.3
U0051,2024-01-05 20:31:00,食品饮料,6,717.6
U0008,2024-02-01 15:27:00,图书文具,3,310.44
U0255,2024-07-30 22:14:00,图书文具,5,103.25
U0281,2024-08-21 20:43:00,图书文具,1,171.7
U0136,2024-06-24 21:00:00,数码电子,7,31412.78
U0177,2024-08-30 14:12:00,食品饮料,8,260.88
U0185,2024-11-09 10:23:00,食品饮料,8,1198.96
U0173,2024-08-10 15:48:00,图书文具,7,1353.94
U0245,2024-11-04 14:26:00,服装鞋帽,6,1022.94
U0300,2024-01-18 19:19:00,美妆个护,8,3506.64
U0218,2024-10-04 08:57:00,美妆个护,7,4022.27
U0077,2024-01-09 15:14:00,家居日用,5,411.35
U0076,2024-06-12 11:39:00,食品饮料,8,1508.16
U0155,2024-09-13 11:33:00,家居日用,8,3591.52
U0259,2024-11-02 22:30:00,图书文具,10,2012.1
U0123,2024-07-05 13:28:00,食品饮料,5,376.15
U0125,2024-12-02 12:50:00,数码电子,8,34344.88
U0039,2024-03-09 19:47:00,美妆个护,9,2703.33
U0099,2024-01-15 12:12:00,服装鞋帽,7,1823.08
U0134,2024-01-26 17:47:00,食品饮料,4,325.52
U0149,2024-01-25 14:14:00,美妆个护,3,1029.27
U0293,2024-07-03 17:46:00,家居日用,4,3060.56
U0034,2024-03-16 08:23:00,家居日用,5,553.95
U0088,2024-08-22 15:06:00,家居日用,6,3927.18
U0143,2024-08-08 19:47:00,美妆个护,1,259.65
U0014,2024-10-24 19:15:00,数码电子,4,15486.24
U0093,2024-04-14 12:51:00,食品饮料,5,691.75
U0043,2024-05-14 12:41:00,家居日用,5,1292.6
U0255,2024-08-07 16:53:00,图书文具,4,254.4
U0195,2024-08-29 12:05:00,服装鞋帽,5,1420.25
U0212,2024-06-04 17:17:00,服装鞋帽,3,3992.91
U0256,2024-02-18 08:54:00,数码电子,9,35980.56
U0015,2024-06-23 10:18:00,家居日用,3,1776.24
U0159,2024-02-14 18:44:00,服装鞋帽,5,637.25
U0065,2024-10-08 12:30:00,数码电子,7,28876.26
U0217,2024-11-15 13:14:00,服装鞋帽,9,6726.78
U0148,2024-04-14 22:22:00,美妆个护,5,2980.15
U0147,2024-03-12 13:11:00,数码电子,5,2780.05
U0060,2024-04-16 19:56:00,服装鞋帽,3,2896.65
U0060,2024-02-03 20:24:00,家居日用,10,2339.3
U0275,2024-09-02 22:41:00,图书文具,1,165.05
U0237,2024-10-17 18:02:00,服装鞋帽,10,7721.7
U0111,2024-03-30 18:23:00,美妆个护,5,1685.2
U0098,2024-04-29 12:47:00,食品饮料,10,466.8
U0044,2024-07-04 19:43:00,图书文具,2,229.16
U0253,2024-05-11 11:54:00,数码电子,10,44080.9
U0035,2024-10-01 18:52:00,家居日用,3,1343.37
U0010,2024-06-14 20:14:00,数码电子,3,14215.47
U0266,2024-06-23 11:54:00,数码电子,3,1042.08
U0031,2024-03-14 10:27:00,食品饮料,3,99.15
U0020,2024-09-25 20:42:00,服装鞋帽,1,525.28
U0028,2024-09-16 13:21:00,美妆个护,7,903.49
U0300,2024-06-18 15:32:00,家居日用,2,39.08
U0074,2024-12-07 08:25:00,服装鞋帽,7,6275.64
U0227,2024-12-13 16:09:00,图书文具,6,449.94
U0214,2024-04-17 12:12:00,服装鞋帽,6,777.96
U0101,2024-08-13 19:59:00,数码电子,10,41730.1
U0227,2024-12-27 10:07:00,食品饮料,5,903.15
U0292,2024-12-02 15:20:00,数码电子,1,4715.88
U0172,2024-01-12 10:56:00,食品饮料,4,186.72
U0188,2024-01-13 18:07:00,数码电子,8,18385.04
U0071,2024-03-18 19:01:00,食品饮料,8,704.72
U0111,2024-10-17 14:45:00,图书文具,2,443.1
U0067,2024-09-05 22:18:00,数码电子,5,5124.1
U0284,2024-02-23 17:02:00,家居日用,6,1612.68
U0047,2024-08-09 12:29:00,家居日用,9,1859.85
U0235,2024-05-29 12:00:00,美妆个护,5,1255.8
U0047,2024-07-31 22:38:00,服装鞋帽,6,506.82
U0192,2024-01-06 12:15:00,数码电子,5,5958.3
U0232,2024-09-26 19:41:00,图书文具,4,397.04
U0053,2024-12-30 20:18:00,美妆个护,10,4447.0
U0227,2024-12-17 17:04:00,食品饮料,6,764.22
U0256,2024-06-28 11:47:00,数码电子,4,10234.04
U0001,2024-02-27 20:28:00,服装鞋帽,8,4226.56
U0103,2024-02-19 13:45:00,家居日用,6,1097.1
U0296,2024-02-03 19:15:00,美妆个护,7,1771.91
U0155,2024-03-18 21:43:00,食品饮料,1,143.32
U0007,2024-06-08 10:38:00,美妆个护,8,4766.64
U0216,2024-04-13 14:53:00,图书文具,10,1279.2
U0288,2024-02-14 20:05:00,食品饮料,5,359.45
U0184,2024-01-27 13:17:00,美妆个护,7,1393.7
U0104,2024-09-01 08:40:00,家居日用,2,904.52
U0125,2024-01-25 09:35:00,数码电子,5,23344.55
U0274,2024-09-10 16:31:00,美妆个护,10,5536.7
U0013,2024-07-01 08:08:00,家居日用,8,1434.16
U0019,2024-08-07 21:40:00,图书文具,7,528.08
U0282,2024-08-19 21:53:00,家居日用,5,1701.1
U0003,2024-01-28 20:28:00,数码电子,3,10787.85
U0175,2024-04-23 12:38:00,服装鞋帽,10,1953.8
U0239,2024-08-21 22:30:00,美妆个护,1,561.27
U0289,2024-04-06 21:14:00,家居日用,10,157.5
U0108,2024-08-04 22:03:00,家居日用,2,295.94
U0056,2024-02-01 19:38:00,家居日用,9,3665.25
U0200,2024-11-29 08:22:00,美妆个护,7,1459.71
U0141,2024-05-05 18:03:00,家居日用,2,978.62
U0078,2024-01-30 20:07:00,家居日用,9,1140.48
U0050,2024-09-14 14:39:00,图书文具,6,411.66
U0104,2024-09-10 22:16:00,食品饮料,1,148.32
U0240,2024-03-29 22:58:00,美妆个护,9,4502.43
U0166,2024-09-06 14:13:00,图书文具,9,372.78
U0141,2024-12-21 14:33:00,图书文具,6,1108.74
U0254,2024-06-28 15:07:00,美妆个护,8,1966.16
U0034,2024-08-23 22:35:00,家居日用,9,6230.07
U0022,2024-12-08 15:44:00,服装鞋帽,6,7459.86
U0013,2024-01-28 17:19:00,食品饮料,7,42.28
U0263,2024-06-14 12:03:00,数码电子,10,28318.1
U0178,2024-12-08 13:59:00,服装鞋帽,9,8929.89
U0089,2024-05-04 08:20:00,食品饮料,7,289.94
U0150,2024-12-28 14:48:00,家居日用,1,321.24
U0020,2024-10-15 16:43:00,家居日用,6,3318.12
U0173,2024-12-28 16:24:00,数码电子,3,14147.76
U0273,2024-06-27 20:03:00,家居日用,5,703.2
U0273,2024-06-16 20:51:00,数码电子,5,1270.4
U0061,2024-04-30 22:33:00,图书文具,1,161.98
U0020,2024-11-10 12:22:00,食品饮料,6,1115.16
U0145,2024-02-26 10:32:00,食品饮料,6,151.44
U0110,2024-05-17 10:18:00,服装鞋帽,7,5699.96
U0042,2024-08-06 16:33:00,家居日用,8,803.84
U0263,2024-04-21 20:06:00,数码电子,4,14262.16
U0246,2024-01-19 16:19:00,数码电子,2,1163.78
U0081,2024-05-29 20:11:00,数码电子,1,769.17
U0264,2024-05-28 13:17:00,数码电子,9,1787.4
U0026,2024-12-15 19:35:00,数码电子,2,9282.86
U0183,2024-12-28 09:53:00,图书文具,8,1398.32
U0081,2024-09-01 09:31:00,图书文具,7,489.51
U0087,2024-04-08 14:14:00,美妆个护,8,3755.44
U0080,2024-01-16 15:38:00,图书文具,2,172.9
U0108,2024-10-29 18:08:00,数码电子,1,3770.81
U0165,2024-12-07 10:23:00,数码电子,7,1913.24
U0141,2024-12-08 13:31:00,美妆个护,2,907.38
U0118,2024-01-05 19:31:00,服装鞋帽,5,2934.8
U0124,2024-05-25 12:53:00,数码电子,8,35003.36
U0116,2024-07-06 16:58:00,图书文具,4,930.44
U0070,2024-12-16 10:38:00,数码电子,7,5042.24
U0002,2024-05-31 08:44:00,食品饮料,6,290.52
U0109,2024-11-11 14:49:00,美妆个护,7,1109.92
U0112,2024-11-16 18:47:00,图书文具,3,584.85
U0055,2024-04-17 22:01:00,美妆个护,1,530.54
U0160,2024-06-14 20:10:00,数码电子,10,35635.3
U0209,2024-01-17 11:04:00,家居日用,7,3826.27
U0138,2024-06-22 19:32:00,服装鞋帽,10,7283.7
U0285,2024-01-27 09:39:00,家居日用,10,1667.1
U0069,2024-01-21 15:37:00,服装鞋帽,8,4416.32
U0229,2024-05-04 09:01:00,食品饮料,10,1019.4
U0042,2024-10-02 08:03:00,美妆个护,10,1420.7
U0217,2024-10-31 19:36:00,数码电子,9,5271.48
U0275,2024-07-24 15:16:00,家居日用,3,1974.48
U0107,2024-11-23 08:44:00,美妆个护,4,708.52
U0024,2024-01-28 21:42:00,食品饮料,5,611.35
U0218,2024-11-02 15:12:00,服装鞋帽,1,311.5
U0118,2024-06-02 08:55:00,数码电子,9,32565.78
U0115,2024-01-13 12:40:00,美妆个护,1,492.24
U0047,2024-09-16 11:51:00,数码电子,9,37748.07
U0155,2024-09-04 19:51:00,服装鞋帽,1,637.41
U0143,2024-10-18 21:55:00,图书文具,3,372.87
U0110,2024-03-07 21:21:00,服装鞋帽,3,2661.12
U0010,2024-12-20 10:31:00,服装鞋帽,6,4915.2
U0168,2024-04-18 19:41:00,服装鞋帽,4,3248.84
U0182,2024-05-26 18:11:00,服装鞋帽,6,4134.6
U0219,2024-10-23 16:41:00,服装鞋帽,3,3430.41
U0151,2024-06-24 10:41:00,服装鞋帽,8,462.0
U0155,2024-10-03 19:47:00,数码电子,6,21049.5
U0214,2024-05-25 22:59:00,美妆个护,5,678.2
U0232,2024-11-11 19:22:00,家居日用,3,1825.05
U0038,2024-03-23 18:24:00,图书文具,4,555.44
U0015,2024-09-15 17:14:00,食品饮料,3,188.43
U0133,2024-11-20 17:13:00,数码电子,10,34034.6
U0016,2024-11-29 12:55:00,食品饮料,4,246.44
U0248,2024-09-29 22:35:00,图书文具,4,1132.64
U0240,2024-11-13 16:47:00,数码电子,9,33074.01
U0004,2024-02-13 15:41:00,家居日用,2,829.0
U0174,2024-09-11 09:32:00,美妆个护,6,3259.8
U0230,2024-03-07 19:35:00,食品饮料,4,637.12
U0149,2024-01-27 18:07:00,美妆个护,10,3062.5
U0278,2024-01-17 14:42:00,家居日用,5,1431.95
U0001,2024-10-24 11:23:00,美妆个护,8,3805.92
U0008,2024-01-27 11:17:00,服装鞋帽,6,4580.04
U0005,2024-03-22 10:26:00,图书文具,1,293.32
U0115,2024-09-19 09:13:00,图书文具,8,844.0
U0112,2024-02-12 18:28:00,食品饮料,5,231.0
U0117,2024-03-10 09:05:00,图书文具,4,838.76
U0089,2024-05-16 15:02:00,数码电子,4,17621.08
U0057,2024-06-29 13:15:00,服装鞋帽,10,3657.6
U0055,2024-09-13 17:27:00,美妆个护,10,3176.7
U0187,2024-12-29 13:07:00,数码电子,1,983.67
U0211,2024-01-25 13:20:00,家居日用,3,1932.36
U0066,2024-02-22 17:31:00,家居日用,7,1130.5
U0104,2024-11-28 19:07:00,数码电子,3,6230.31
U0210,2024-08-24 11:48:00,服装鞋帽,9,7917.93
U0199,2024-03-11 11:06:00,服装鞋帽,10,5285.2
U0213,2024-06-29 21:36:00,食品饮料,8,629.76
U0249,2024-05-05 18:53:00,食品饮料,4,400.92
U0176,2024-07-29 17:02:00,服装鞋帽,3,2559.12
U0081,2024-05-17 08:21:00,图书文具,1,162.77
U0230,2024-12-10 13:56:00,家居日用,1,56.85
U0135,2024-01-29 20:12:00,服装鞋帽,2,837.34
U0134,2024-10-27 14:04:00,数码电子,1,4921.76
U0025,2024-11-11 18:20:00,家居日用,10,570.1
U0210,2024-02-26 16:10:00,图书文具,1,82.61
U0293,2024-12-05 19:53:00,图书文具,6,214.92
U0279,2024-12-05 20:46:00,家居日用,9,4090.32
U0242,2024-06-29 21:51:00,食品饮料,4,712.28
U0214,2024-05-29 18:55:00,家居日用,10,3103.5
U0021,2024-08-06 08:32:00,数码电子,10,33258.6
U0036,2024-05-11 11:25:00,家居日用,1,764.16
U0115,2024-10-27 11:04:00,美妆个护,7,1426.39
U0072,2024-10-30 21:32:00,家居日用,6,2874.96
U0208,2024-09-19 10:00:00,食品饮料,2,51.32
U0175,2024-05-31 19:09:00,食品饮料,3,77.22
U0238,2024-07-17 11:15:00,美妆个护,8,3118.8
U0276,2024-08-26 12:44:00,图书文具,5,886.25
U0107,2024-10-21 13:20:00,美妆个护,2,1142.62
U0012,2024-07-27 12:45:00,图书文具,7,87.5
U0065,2024-04-11 10:36:00,家居日用,2,1123.18
U0209,2024-03-24 17:28:00,数码电子,1,1126.37
U0116,2024-09-25 19:46:00,服装鞋帽,6,839.28
U0077,2024-07-22 19:27:00,数码电子,5,9097.7
U0290,2024-02-27 21:51:00,美妆个护,3,452.7
U0289,2024-03-15 16:13:00,食品饮料,7,132.37
U0221,2024-06-12 14:54:00,家居日用,2,89.66
U0215,2024-03-26 17:41:00,家居日用,8,699.36
U0065,2024-05-25 09:29:00,图书文具,2,156.6
U0094,2024-04-15 12:49:00,美妆个护,10,5030.1
U0008,2024-06-07 19:20:00,图书文具,10,1881.5
U0168,2024-07-11 18:14:00,数码电子,1,556.85
U0258,2024-03-05 22:43:00,图书文具,6,1292.04
U0209,2024-10-12 17:34:00,数码电子,5,10283.75
U0297,2024-06-19 12:12:00,数码电子,10,40308.0
U0088,2024-01-27 13:03:00,图书文具,8,1906.8
U0074,2024-03-06 15:05:00,数码电子,1,3553.92
U0215,2024-12-31 21:57:00,美妆个护,10,1603.1
U0141,2024-03-16 16:03:00,美妆个护,6,272.76
U0061,2024-11-30 09:03:00,服装鞋帽,4,1327.56
U0008,2024-02-14 15:52:00,家居日用,7,647.15
U0193,2024-12-02 12:37:00,数码电子,9,41499.9
U0277,2024-04-03 22:50:00,食品饮料,5,401.8
U0163,2024-10-01 21:47:00,图书文具,1,19.04
U0173,2024-10-01 12:01:00,数码电子,7,9898.07
U0259,2024-07-23 17:18:00,数码电子,3,7331.37
U0017,2024-10-22 17:01:00,家居日用,7,2151.45
U0149,2024-02-04 08:28:00,美妆个护,5,1642.65
U0076,2024-06-24 17:14:00,美妆个护,8,2770.88
U0234,2024-09-08 14:57:00,服装鞋帽,2,855.12
U0073,2024-11-25 11:58:00,服装鞋帽,9,8211.33
U0206,2024-02-13 18:32:00,家居日用,6,3769.74
